Domain;IP;Port;Time Expired;Correct CN;Signature Algorithm;Public Key Algorithm;Public Key Size;Subject CN;Subject C;Subject ST;Subject L;Subject O;Subject OU;Subject Email;Valid not after;Valid not before;Serial Number;Version;Issuer ST;Issuer C;Issuer L;Issuer O;Issuer OU;Issuer CN;
www.wwe.com;81.20.66.83;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.www.net.cn;42.156.140.7;443;FAIL;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;www.net.cn;CN;Beijing;Beijing;HiChina Zhicheng Technology, Ltd.;Network Operation Dept.;None;Sep 30 23:59:59 2013 GMT;Aug  1 00:00:00 2012 GMT;35122531070710720963605017994438265805;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 International Server CA - G3;
www.wyborcza.pl;80.252.0.132;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;serwisy.gazeta.pl;None;None;None;None;GT73530672;None;Sep 30 06:33:17 2014 GMT;Sep 27 08:20:18 2012 GMT;336260;2;None;US;None;GeoTrust Inc.;Domain Validated SSL;GeoTrust DV SSL CA;
www.wykop.pl;91.214.237.201;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.wykop.pl;None;None;None;None;Domain Control Validated;None;Apr 30 23:59:59 2014 GMT;Apr 30 00:00:00 2013 GMT;440754599291675765052903569854172605;2;None;PL;None;DOMENY.PL Ltd.;CertyfikatySSL.pl Security Dept.;DOMENY.PL DV Certification Authority;
www.xbox.com;92.122.59.141;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xbox.com;US;WASHINGTON;Redmond;Microsoft Corporation;Xbox;None;Aug 28 22:54:32 2014 GMT;Aug 28 22:54:32 2013 GMT;40564819207326455317999411549187;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.xcams.com;95.130.186.33;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xcams.com;None;None;None;*.xcams.com;Domain Control Validated;None;Jun 12 14:06:38 2015 GMT;Jun 12 14:06:38 2012 GMT;11248800998268335;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.xda-developers.com;184.172.3.199;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xda-developers.com;None;None;None;None;GT86070962;None;Sep 18 02:08:01 2014 GMT;Sep 15 14:14:09 2013 GMT;918681;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.xe.com;216.220.38.24;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.xe.com;CA;Ontario;Newmarket;XE Corporation;None;None;Apr 29 23:59:59 2014 GMT;Mar 26 00:00:00 2012 GMT;40127954517141855274219642037108768957;2;None;US;None;thawte, Inc.;Terms of use at https://www.thawte.com/cps (c)06;thawte Extended Validation SSL CA;
www.xhamster.com;88.208.24.42;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xhamster.com;None;None;None;None;Domain Control Validated;None;Jul 25 23:59:59 2016 GMT;Jul 26 00:00:00 2013 GMT;6814088295992225277464790442726409388;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;PositiveSSL CA 2;
www.xhamster.com;88.208.24.43;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xhamster.com;None;None;None;None;Domain Control Validated;None;Jul 25 23:59:59 2016 GMT;Jul 26 00:00:00 2013 GMT;6814088295992225277464790442726409388;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;PositiveSSL CA 2;
www.xing.com;23.48.217.135;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.xing.com;DE;Hamburg;Hamburg;XING AG;Comodo EV SSL;None;Nov 29 23:59:59 2013 GMT;Nov 30 00:00:00 2011 GMT;94128355308566104905949985626900156740;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO Extended Validation Secure Server CA 2;
www.xkcd.com;107.6.106.82;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xkcd.com;US;None;None;*.xkcd.com;GT47770307;None;Nov  6 13:27:22 2013 GMT;Nov  3 23:58:01 2010 GMT;1382199;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.xmarks.com;128.121.22.161;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.xmarks.com;None;None;None;None;GT20542404;None;Feb  9 11:23:37 2017 GMT;Nov  8 04:33:19 2012 GMT;597184;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.xml-sitemaps.com;81.19.188.230;443;FAIL;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.xml-sitemaps.com;GB;Leighton;Leighton Buzzard;XML Sitemaps;IT;contact@xml-sitemaps.com;Jun 19 09:26:31 2013 GMT;Jun 19 09:26:31 2012 GMT;15229161977399813238;2;Leighton;GB;Leighton Buzzard;XML Sitemaps;IT;www.xml-sitemaps.com;
www.xtool.ru;78.46.99.208;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;78.46.99.208;None;None;None;None;None;None;Sep 23 10:52:45 2023 GMT;Sep 25 10:52:45 2013 GMT;16727395546292169087;0;None;None;None;None;None;78.46.99.208;
www.xtube.com;94.199.255.148;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.xtube.com;LU;Luxembourg;Luxembourg;Cartwright II S.a.r.l.;None;None;Aug  8 12:00:00 2014 GMT;Aug  4 00:00:00 2011 GMT;3436166640646841732375387650358844469;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.xuite.net;210.242.17.224;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.xuite.net;TW;None;None;‰∏≠ËèØÈõª‰ø°ËÇ°‰ªΩÊúâÈôêÂÖ¨Âè∏;None;None;Jun 20 01:30:07 2014 GMT;Jun 20 01:30:07 2011 GMT;77222053216383614097395830633460360520;2;None;TW;None;Chunghwa Telecom Co., Ltd.;Public Certification Authority;None;
www.xvideo-jp.com;125.199.234.247;443;FAIL;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;localhost.localdomain;--;SomeState;SomeCity;SomeOrganization;SomeOrganizationalUnit;root@localhost.localdomain;May 10 16:41:26 2013 GMT;May 10 16:41:26 2012 GMT;23968;2;SomeState;--;SomeCity;SomeOrganization;SomeOrganizationalUnit;localhost.localdomain;
www.xxxbunker.com;109.201.146.133;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;xxxbunker.com;None;None;None;xxxbunker.com;Domain Control Validated;None;Jul 12 11:49:52 2015 GMT;Jun  4 05:29:11 2010 GMT;179382849449506;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.yahoo.com;87.248.122.122;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.yahoo.com;US;California;Sunnyvale;Yahoo  Inc.;None;None;Jul  3 04:50:00 2015 GMT;Apr  1 23:00:14 2010 GMT;1081738;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.yahoo-mbga.jp;27.131.10.38;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl.yahoo-mbga.jp;JP;Tokyo;Shibuya-ku;DeNA Co.Ltd.;Head office 1;None;Sep 30 14:59:00 2014 GMT;May 30 10:38:23 2013 GMT;251017350324025325932293398115797534317925852020;2;None;JP;None;Cybertrust Japan Co., Ltd.;None;Cybertrust Japan EV CA G2;
www.yallakora.com;141.101.113.18;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl2584.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jun  6 13:34:07 2017 GMT;Aug 25 10:59:37 2013 GMT;1492314182093648511160417378406694944006839;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.yandex.com.tr;213.180.204.224;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;Yandex Serp;RU;Russia;Moscow;Yandex;ITO;search-admin@yandex-team.ru;Jan 17 15:15:46 2014 GMT;Sep  4 14:13:08 2012 GMT;501126906348698851131225;2;None;None;None;None;None;YandexExternalCA;
www.yandex.net;213.180.193.11;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;Yandex Serp;RU;Russia;Moscow;Yandex;ITO;search-admin@yandex-team.ru;Jan 17 15:15:46 2014 GMT;Sep  4 14:13:08 2012 GMT;501126906348698851131225;2;None;None;None;None;None;YandexExternalCA;
www.yaplog.jp;210.172.140.161;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.yatra.com;213.248.113.154;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.yebhi.com;87.248.205.254;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.hs.llnwd.net;US;Arizona;Tempe;Limelight Networks, Inc.;None;None;Nov 13 07:43:22 2013 GMT;Sep 12 06:58:00 2012 GMT;1406910;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.yellowpages.com;208.93.105.105;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.yellowpages.com;US;CA;San Francisco;AT&T Services, Inc;AT&T Interactive;None;Aug 15 12:00:00 2014 GMT;Aug 11 00:00:00 2011 GMT;3162729248264898029439370683350634392;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.yelp.com;198.51.132.60;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.yelp.com;None;None;None;*.yelp.com;Domain Control Validated;None;Mar  4 01:58:18 2015 GMT;Mar  4 01:58:18 2010 GMT;1159297156665878;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.yepi.com;93.184.220.39;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;gp1.wac.edgecastcdn.net;US;California;Santa Monica;EdgeCast Networks, Inc.;None;None;Dec 10 12:00:00 2014 GMT;Oct  3 00:00:00 2011 GMT;8210492562808063157843291620531792002;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.yieldmanager.com;98.136.72.245;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;my.yieldmanager.com;US;California;Santa Clara;Yahoo! Inc.;Yahoo;None;Feb 13 13:25:52 2014 GMT;Jan 13 15:44:59 2010 GMT;970884;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.yify-torrents.com;193.169.189.220;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.yify-torrents.com;None;None;None;None;GT65540740;None;Nov  7 00:31:01 2013 GMT;Nov  4 11:35:01 2012 GMT;592065;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.yihaodian.com;180.153.252.44;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.yhd.com;CN;‰∏äÊµ∑Â∏Ç;‰∏äÊµ∑Â∏Ç;Á∫ΩÊµ∑‰ø°ÊÅØÊäÄÊúØÔºà‰∏äÊµ∑ÔºâÊúâÈôêÂÖ¨Âè∏;None;None;Sep 27 15:01:18 2014 GMT;Sep 26 01:32:23 2013 GMT;9296342745015284;2;None;CN;None;WoSign eCommerce Services Limited;None;WoSign Class 3 OV Server CA;
www.yixun.com;112.65.195.228;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;base.51buy.com;CN;guangdong;shenzhen;Shenzhen Tencent Computer Systems Company Limited;R&D;None;Apr  2 16:35:10 2014 GMT;Jul  4 00:37:15 2013 GMT;154420;2;None;US;None;GeoTrust, Inc.;None;GeoTrust SSL CA;
www.yjc.ir;94.182.146.12;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;yjc.ir;IR;Tehran;Tehran;YJC;None;None;Jun 16 09:27:47 2022 GMT;Jun 18 09:27:47 2012 GMT;17723488650027600304;2;Tehran;IR;Tehran;YJC;None;yjc.ir;
www.ymlp.com;87.237.13.68;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.ymlp.com;BE;None;None;*.ymlp.com;GT45406144;None;Nov 29 04:31:20 2014 GMT;Nov 27 09:50:07 2011 GMT;272891;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.ynet.co.il;81.20.66.19;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.ynet.com;218.92.221.55;443;FAIL;FAIL;md5WithRSAEncryption;rsaEncryption;1024;all;cn;fj;xm;cnc;sw;cdn@chinanetcenter.com;Oct 14 07:34:42 2005 GMT;Sep 14 07:34:42 2005 GMT;0;2;fj;cn;xm;cnc;sw;all;
www.yoast.com;205.186.160.50;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;yoast.com;NL;Gelderland;Wijchen;Yoast B.V.;COMODO EV SSL;None;Nov 20 23:59:59 2014 GMT;Nov 20 00:00:00 2012 GMT;203058258459908516869605527124496020983;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO Extended Validation Secure Server CA;
www.yodobashi.com;210.199.247.80;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.yoka.com;61.146.152.23;443;FAIL;FAIL;md5WithRSAEncryption;rsaEncryption;1024;all;cn;fj;xm;cnc;sw;cdn@chinanetcenter.com;Oct 14 07:34:42 2005 GMT;Sep 14 07:34:42 2005 GMT;0;2;fj;cn;xm;cnc;sw;all;
www.yomiuri.co.jp;81.20.66.73;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.yootheme.com;80.237.177.1;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.yootheme.com;None;None;None;None;Go to https://www.thawte.com/repository/index.html;None;Aug 12 23:59:59 2014 GMT;Jul 13 00:00:00 2012 GMT;26801167080869473444033719884863461708;2;None;US;None;Thawte, Inc.;Domain Validated SSL;Thawte DV SSL CA;
www.yoox.com;46.33.75.81;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.youdao.com;61.135.218.30;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.corp.youdao.com;cn;None;None;Netease.com Inc;SingleDomain;None;Nov 28 07:22:04 2015 GMT;Oct 26 03:29:10 2012 GMT;22267647932558653966460902964480513576;2;None;CN;None;CNNIC SSL;None;CNNIC SSL;
www.youm7.com;141.101.115.106;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4178.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 14:20:57 2018 GMT;Oct  2 19:18:11 2013 GMT;1492310314545201400268249698232549468905381;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.youporn.com;31.192.116.24;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.youporn.com;CY;Nicosia;Nicosia;GS Wise Limited;None;None;Jun 30 12:00:00 2014 GMT;Jun 25 00:00:00 2013 GMT;16159735956930674667230241145853625226;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.youth.cn;113.107.56.83;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;dynamic.12306.cn;CN;None;None;Sinorail Certification Authority;î¡çÔ[¢b7gR°N-_√;None;Jun  6 13:34:39 2014 GMT;Jan 22 13:34:39 2013 GMT;4474691858901235463;2;None;CN;None;Sinorail Certification Authority;None;SRCA;
www.youtube.com;173.194.41.224;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.google.com;US;California;Mountain View;Google Inc;None;None;Sep 11 10:50:21 2014 GMT;Sep 11 10:50:21 2013 GMT;2969902594782044177;2;None;US;None;Google Inc;None;Google Internet Authority G2;
www.youtube-mp3.org;173.194.67.121;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.zalando.de;91.240.34.73;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zalando.de;DE;Berlin;Berlin;Zalando GmbH;Comodo PremiumSSL Legacy Wildcard;None;Aug 21 23:59:59 2014 GMT;Aug 22 00:00:00 2011 GMT;13609761445333117881371767028815172535;2;UT;US;Salt Lake City;The USERTRUST Network;None;USERTrust Legacy Secure Server CA;
www.zaluu.com;124.158.124.18;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.zanox.com;217.110.110.251;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.zap2it.com;81.20.66.43;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.zara.com;23.38.82.41;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;commerce.inditex.com;ES;A Coruna;Arteixo;Industria de Diseno Textil SA;Akamai SAN SSL OV;None;Sep 21 11:15:53 2014 GMT;Sep 18 03:42:37 2013 GMT;165068;2;None;US;None;GeoTrust, Inc.;None;GeoTrust SSL CA;
www.zazzle.com;70.42.16.130;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.zazzle.com;US;California;Redwood City;Zazzle Inc.;None;None;Apr 23 12:00:00 2015 GMT;Jan 24 00:00:00 2013 GMT;16194295577766374548652386672266696803;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance EV CA-1;
www.zdnet.com;216.239.120.66;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.zdnet.com;US;California;San Francisco;CBS Interactive Inc.;None;None;Dec  4 12:00:00 2014 GMT;Sep  5 00:00:00 2013 GMT;20521571431837754153522426268003056248;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.zedo.com;64.41.197.44;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;target.zedo.com;None;None;None;None;Go to https://www.thawte.com/repository/index.html;None;May 19 23:59:59 2015 GMT;May 10 00:00:00 2013 GMT;9649844077698122863032596553584053547;2;None;US;None;Thawte, Inc.;Domain Validated SSL;Thawte DV SSL CA;
www.zendesk.com;190.93.240.49;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl3920.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 16:17:28 2018 GMT;Feb  5 16:15:19 2013 GMT;1492420080658901351301009307533065032752921;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.zeobit.com;54.225.201.210;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zeobit.com;None;None;None;None;GT68123756;None;May 19 19:17:43 2014 GMT;Apr 16 19:50:26 2013 GMT;762132;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.zergnet.com;23.21.205.27;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;Mike Langin;US;Indiana;Carmel;7Hops.com LLC;ZergNet;mike@zergnet.com;Aug  4 17:30:40 2014 GMT;Aug  4 17:30:40 2013 GMT;17510463904842980200;0;Indiana;US;Carmel;7Hops.com LLC;ZergNet;Mike Langin;
www.zhubajie.com;113.31.20.199;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;login.zhubajie.com;CN;Chongqing;Chongqing;Chongqing Zhubajie Network Co.,Ltd;Provided by TrustAsia;None;Jun 11 23:59:59 2015 GMT;Jun 11 00:00:00 2012 GMT;119864312997708852365607073733393247463;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Secure Server CA - G3;
www.zillow.com;192.211.12.21;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zillow.com;US;Washington;Seattle;Zillow, Inc;None;None;Nov 10 12:00:00 2016 GMT;Sep 18 00:00:00 2013 GMT;9535567485147797138603436951442315127;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.zoho.com;74.201.113.118;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.zoho.com;US;None;None;www.zoho.com;GT96694675;None;Feb 27 10:50:42 2014 GMT;Feb 26 04:34:17 2012 GMT;243084;2;None;US;None;GeoTrust Inc.;Domain Validated SSL;GeoTrust DV SSL CA;
www.zomato.com;180.179.132.251;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zomato.com;None;None;None;None;Domain Control Validated;None;Sep 18 01:08:03 2016 GMT;Sep 18 01:08:03 2013 GMT;12164297995631814;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.zone-telechargement.com;93.115.82.214;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;LH21485.voxility.net;--;SomeState;SomeCity;SomeOrganization;SomeOrganizationalUnit;root@LH21485.voxility.net;Mar  4 21:06:42 2014 GMT;Mar  4 21:06:42 2013 GMT;14004;2;SomeState;--;SomeCity;SomeOrganization;SomeOrganizationalUnit;LH21485.voxility.net;
www.zoominfo.com;207.106.190.7;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zoominfo.com;US;Massachusetts;Waltham;Zoom Information Inc.;IT;None;Dec  3 12:00:00 2014 GMT;Sep 24 00:00:00 2012 GMT;2997311162412980642231920486202167519;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.zoopla.co.uk;50.19.121.103;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zoopla.co.uk;GB;London;London;Zoopla Property Group Ltd;None;None;Jul  1 12:00:00 2016 GMT;Jun 13 00:00:00 2013 GMT;2179998326286336318927870144817585380;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.zoosk.com;70.42.170.75;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.zoosk.com;US;California;San Francisco;Zoosk, Inc.;Zoosk TechOps;None;Apr 25 23:59:59 2015 GMT;Apr  8 00:00:00 2013 GMT;135211881195859370783147203082024940859;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Extended Validation SSL SGC CA;
www.zopim.com;67.23.229.23;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.zopim.com;None;None;None;None;Domain Control Validated;None;Nov 19 23:59:59 2013 GMT;Nov 19 00:00:00 2012 GMT;70836940586756272900534377464557847260;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;PositiveSSL CA 2;
www.zozo.jp;175.111.83.1;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.zulily.com;64.77.110.136;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.zulily.com;US;Washington;seattle;zulily Inc;Technical Operations;None;Oct 24 23:59:59 2014 GMT;Oct 24 00:00:00 2012 GMT;131458425675589677435053458461121970724;2;None;US;None;thawte, Inc.;Terms of use at https://www.thawte.com/cps (c)06;thawte Extended Validation SSL CA;
www.zwaar.net;66.36.228.29;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
